	title	artist	album	albumArtist	likeStatus	averageRating	albumYear	albumType	duration_seconds
S7sAyMGSNsw	Winter Song	The Head and the Heart	The Head and the Heart	The Head and the Heart	INDIFFERENT		2011.0	Album	
TcNqSmwrd_Y	Lost in My Mind	The Head and the Heart	The Head and the Heart	The Head and the Heart	INDIFFERENT		2011.0	Album	
YjTChozsRTE	Down in the Valley	The Head and the Heart	The Head and the Heart	The Head and the Heart	INDIFFERENT		2011.0	Album	
C49jCjzLjXI	Ghosts	The Head and the Heart	The Head and the Heart	The Head and the Heart	INDIFFERENT		2011.0	Album	257.0
NwZfNBkdHyk	Our Day Will Come	The Heptones	The Heptones 22 Golden Hits						
7sb5TJJ5Opw	It's All Right (Single Version)	The Impressions	Beach Music Hits	Various Artists	INDIFFERENT		1997.0	Album	169.0
O5Vz4h7hS84	It's All Right	The Impressions	People Get Ready: The Best Of The Impressions Featuring Curtis Mayfield 1961 - 1968	The Impressions	INDIFFERENT		1997.0	Album	
X3qxEcVp0JE	Special Affair	The Internet	Ego Death	The Internet	INDIFFERENT	4.7350163	2015.0	Album	
3e5k6F3B9mQ	Just Like Honey	The Jesus and Mary Chain	Classic Indie						183.0
Lgh8umUlclo	Cut Dead	The Jesus and Mary Chain	Dark 80s Mood						166.0
VIEhDw-vnbs	Just Like Honey	The Jesus and Mary Chain	UK Pop Classics						178.0
ZUrPZmWBbPQ	Little Wing	The Jimi Hendrix Experience	Experience Hendrix (The Best Of Jimi Hendrix)	Jimi Hendrix	INDIFFERENT		1997.0	Album	146.0
_7UQQBA7kKU	Victoria	The Kinks	Arthur or the Decline and Fall of the British Empire	The Kinks	INDIFFERENT		1969.0	Album	220.0
CU_16Ed4q94	Yes Sir, No Sir	The Kinks	Arthur or the Decline and Fall of the British Empire	The Kinks	INDIFFERENT		1969.0	Album	227.0
5jyT7jntp0s	Rosy Won't You Please Come Home (Mono Mix)	The Kinks	Face to Face (Deluxe Edition)	The Kinks	INDIFFERENT		1966.0	Album	
j4BHczviyUY	There's No Life Without Love (Mono Mix)	The Kinks	Hidden Treasures						
7ZqqYcXNnWE	Something Better Beginning	The Kinks	Kinda Kinks	The Kinks	INDIFFERENT		1965.0	Album	
8510FWdn-AM	Set Me Free	The Kinks	Kinda Kinks						
_7x257_Ur4Q	All Day and All of the Night	The Kinks	Kinks	The Kinks	INDIFFERENT		1964.0	Album	
SFAHveEH2aw	You Really Got Me (Mono Mix)	The Kinks	Kinks						
MDTb1rDHIyU	Long Tall Sally (Mono Mix)	The Kinks	Kinks						
nIXTP-c-EuI	Got to Be Free (Stereo) [2014 Remastered Version]	The Kinks	Lola Versus Powerman And The Money-Go-Round, Part One + Percy (Deluxe Edition)	The Kinks	INDIFFERENT		2014.0	Album	
RKxA5Gj3TSM	Set Me Free	The Kinks	Picture Book	The Kinks	INDIFFERENT		2008.0	Album	
93k9wiXdyT4	Strangers	The Kinks	Picture Book	The Kinks	INDIFFERENT		2008.0	Album	
iYwVAsQHTcE	Got to Be Free	The Kinks	Picture Book	The Kinks	INDIFFERENT		2008.0	Album	
vTHv20WpE2s	Waterloo Sunset (Stereo Mix)	The Kinks	Something Else (Deluxe Edition)	The Kinks	INDIFFERENT	4.4373536	1967.0	Album	
Z4bKg3woV-k	Death of a Clown	The Kinks	Something Else (Deluxe Edition)	The Kinks	INDIFFERENT	4.4428797	1967.0	Album	
gFB8IUES4Fc	Harry Rag (Stereo Mix)	The Kinks	Something Else (Deluxe Edition)	The Kinks	INDIFFERENT	4.4133334	1967.0	Album	
C8tWWs6hxvM	Tired of Waiting for You	The Kinks	The Ultimate Collection	The Kinks	INDIFFERENT		2002.0	Album	
E2ChY9C0j0Y	A Well Respected Man	The Kinks	The Ultimate Collection	The Kinks	INDIFFERENT		2002.0	Album	
XqEBn_J0Th8	A Tooth for an Eye	The Knife	Shaking the Habitual	The Knife	INDIFFERENT	3.7378335	2013.0	Album	
346LgQlUtWk	A Tooth for an Eye	The Knife	Shaking the Habitual	The Knife	INDIFFERENT		2013.0	Album	365.0
n9NYWdcbhdc	Marble House	The Knife	Silent Shout	The Knife	INDIFFERENT		2006.0	Album	319.0
l19Q0z8FKXc	Silent Shout	The Knife	Silent Shout	The Knife	INDIFFERENT		2006.0	Album	294.0
7cgEPVkj1kU	Afro Puffs	The Lady of Rage	The Very Best of Death Row	Various Artists	INDIFFERENT		2005.0	Album	289.0
JiiGuA2w0XA	Wishing He Was Dead	The Like	Wishing He Was Dead (UK Version)	The Like	INDIFFERENT		2010.0	Single	
LqP1MT63OZc	Ho Hey	The Lumineers	The Lumineers	The Lumineers	INDIFFERENT		2012.0	Album	161.0
83_y4Xd1cBc	Stubborn Love	The Lumineers	The Lumineers	The Lumineers	INDIFFERENT		2012.0	Album	277.0
hog_NKEkbtc	Ain't Got a Clue	The Lurkers	Ain't Got a Clue	The Lurkers	INDIFFERENT		1978.0	Single	132.0
On1BJbdxVO0	Everybody Plays the Fool	The Main Ingredient	A Quiet Storm	The Main Ingredient	INDIFFERENT	4.6574016	1996.0	Album	
VsIjOKCxRSE	Monday, Monday (Single Version)	The Mamas And The Papas	If You Can Believe Your Eyes And Ears	The Mama's And The Papa's	DISLIKE	4.7287402	2017.0	Album	
QBxHVkEzhiE	Go Where You Wanna Go	The Mamas And The Papas	If You Can Believe Your Eyes And Ears	The Mama's And The Papa's	DISLIKE	4.5967927	2017.0	Album	
SYign1mtv4Y	I Call Your Name	The Mamas And The Papas	If You Can Believe Your Eyes And Ears	The Mama's And The Papa's	INDIFFERENT	4.4971428	2017.0	Album	
1yIneXD9760	Last Night	The Mar-Keys	Sweet Soul Music	Various Artists	INDIFFERENT		2021.0	Album	
1GU1jvNMaXE	I Don't Know You	The Marias	I Don't Know You	The Marias	INDIFFERENT		2017.0	Single	
5RBUgieshrE	This Ol' Cowboy	The Marshall Tucker Band	Greatest Hits	The Marshall Tucker Band	INDIFFERENT	4.3175855	2011.0	Album	
ZEz0M8CkPt0	Desert Skies	The Marshall Tucker Band	Greatest Hits	The Marshall Tucker Band	INDIFFERENT	4.4461536	2011.0	Album	
PmAnPDvQFlE	Please Mr. Postman (Single Version / Mono)	The Marvelettes	The Complete Motown Singles, Vol. 1: 1959-1961	Various Artists	INDIFFERENT		2005.0	Album	
Nd3yDoOyvbY	Cissy Strut	The Meters	The Essentials: The Meters	The Meters	INDIFFERENT		2005.0	Album	
f_P_r_XD-Jc	Just Squeeze Me	The Miles Davis Quintet	Miles: The New Miles Davis Quintet  [Rudy Van Gelder Remaster] (Digital eBooklet Version)	Miles Davis	INDIFFERENT		1955.0	Album	446.0
7hoEeirUkfQ	If I Were A Bell (Rudy Van Gelder Remaster)	The Miles Davis Quintet	Relaxin' With The Miles Davis Quintet	The Miles Davis Quintet	INDIFFERENT		2006.0	Album	
Vj8vxxizkC0	It Never Entered My Mind	The Miles Davis Quintet	Some Relaxing Jazz	Various Artists	INDIFFERENT		2018.0	Album	
ghVHyqxdPas	Something I Dreamed Last Night	The Miles Davis Quintet	Steamin' With The Miles Davis Quintet	The Miles Davis Quintet	INDIFFERENT		1989.0	Album	
r8UkDE8mJbk	It Never Entered My Mind	The Miles Davis Quintet	Workin'	The Miles Davis Quintet	INDIFFERENT		2006.0	Album	316.0
CDOvywp6BiQ	You've Really Got a Hold on Me	The Miracles	The Very Best of The Miracles	The Miracles	INDIFFERENT		2018.0	Album	
iUNXWp4hfhI	Roadrunner	The Modern Lovers	The Modern Lovers	The Modern Lovers	INDIFFERENT		1976.0	Album	
jmMPBQ4kYKk	The Afternoon	The Moody Blues	Days Of Future Passed (Expanded Edition)	The Moody Blues	INDIFFERENT	4.6645112	2008.0	Album	
AI4Cd3XEQ5U	Lunch Break: Peak Hour	The Moody Blues	Days Of Future Passed (Expanded Edition)	The Moody Blues	INDIFFERENT	4.2222223	2008.0	Album	
dHhxeoP89jg	The Morning: Another Morning	The Moody Blues	Days Of Future Passed (Expanded Edition)	The Moody Blues	INDIFFERENT	4.0	2008.0	Album	
L9s5mz2XOx8	The Day Begins	The Moody Blues	Days Of Future Passed (Expanded Edition)	The Moody Blues	INDIFFERENT	4.6923075	2008.0	Album	
X9Ccgl1Lzsg	Evening	The Moody Blues	Days Of Future Passed (Expanded Edition)	The Moody Blues	INDIFFERENT	4.5102043	2008.0	Album	
x2ZzvgsdEms	Dawn: Dawn Is A Feeling	The Moody Blues	Days Of Future Passed (Expanded Edition)	The Moody Blues	INDIFFERENT	4.6853933	2008.0	Album	
5Ykt9Kce2MQ	Hungry Freaks, Daddy	The Mothers Of Invention	Freak Out!	The Mothers of Invention	INDIFFERENT	4.5837564	1966.0	Album	
UPBZo6li0yg	Tobacco Road	The Nashville Teens	Tobacco Road	The Nashville Teens	INDIFFERENT		1964.0	Album	147.0
0QsN1NlMZF0	Icon (feat. Tivon Pennicott)	The Next Step Quintet	2	The Next Step Quintet	INDIFFERENT		2015.0	Album	252.0
dhbAzaykwiE	Miss U	The Notorious B.I.G.	Life After Death	The Notorious B.I.G.	INDIFFERENT				
xobW_cWLQK0	You're Nobody (Til Somebody Kills You)	The Notorious B.I.G.	Life After Death	The Notorious B.I.G.	INDIFFERENT				
XJwBg4suXoc	Fuck You Tonight (feat. R. Kelly)	The Notorious B.I.G.	Life After Death	The Notorious B.I.G.	INDIFFERENT		1997.0	Album	343.0
sTSEjK7fiTg	Gimme the Loot (2005 Remaster)	The Notorious B.I.G.	Ready To Die	The Notorious B.I.G.	INDIFFERENT	4.738061	1994.0	Album	
yEn2mgydULY	Just Playing (Dreams) [2005 Remaster]	The Notorious B.I.G.	Ready To Die	The Notorious B.I.G.	INDIFFERENT	4.7652369	1994.0	Album	
ghB_Xc0BrHo	Everyday Struggle (2005 Remaster)	The Notorious B.I.G.	Ready To Die	The Notorious B.I.G.	INDIFFERENT	4.6946859	1994.0	Album	
Ez9L48_q65c	Warning (2005 Remaster)	The Notorious B.I.G.	Ready To Die: The Remaster	The Notorious B.I.G.	INDIFFERENT	4.6746917	1994.0	Album	
o3W8vEhC8ec	Big Poppa (2005 Remaster)	The Notorious B.I.G.	Ready To Die: The Remaster	The Notorious B.I.G.	INDIFFERENT	4.7684636	1994.0	Album	
aZ5Sgr1NIsA	You're Nobody (Til Somebody Kills You)	The Notorious B.I.G.	Superstar R&B	Various Artists	INDIFFERENT		2020.0	Album	
CkkWlTu0e7k	Green Typewriters	The Olivia Tremor Control	Music From the Unrealized Film Script, Dusk at Cubist Castle	The Olivia Tremor Control	INDIFFERENT				
O3GYu35K0jw	Marking Time	The Olivia Tremor Control	Music From the Unrealized Film Script, Dusk at Cubist Castle	The Olivia Tremor Control	INDIFFERENT				
eeFN52mN3TU	Green Typewriters	The Olivia Tremor Control	Music From the Unrealized Film Script, Dusk at Cubist Castle	The Olivia Tremor Control	INDIFFERENT				
fpescMwpC_0	The Opera House	The Olivia Tremor Control	Music From the Unrealized Film Script, Dusk at Cubist Castle	The Olivia Tremor Control	INDIFFERENT				
xKawIevXL0Q	Crying in the Chapel	The Orioles	Greatest Hits	The Orioles	INDIFFERENT		2014.0	Album	
19MEL3CJXN4	Crying in the Chapel	The Orioles	Til Then	The Orioles	INDIFFERENT		2022.0	Album	181.0
1-HEi_NTaIk	Bag's Groove	The Oscar Peterson Trio	Jazz 'Round Midnight	Oscar Peterson	INDIFFERENT		1990.0	Album	
NaEDklECzA4	I Love How You Love Me	The Paris Sisters	I Love How You Love Me / All Through the Night (Digital 45)	The Paris Sisters	INDIFFERENT		1961.0	Single	123.0
e2PRh2ODyZM	I Love How You Love Me	The Paris Sisters	Twin Peaks (Music From the Limited Event Series)	Angelo Badalamenti	INDIFFERENT				
wVOnJKDca2Q	Earth Angel	The Penguins	Doo Wop Serenade	Various Artists	INDIFFERENT		2009.0	Album	176.0
--_I_tZXvXg	Earth Angel	The Penguins	Intimate Dance Oldies: Doo Wop Touch, Vol. 1	Various Artists	INDIFFERENT		2016.0	Album	
VrVTYRThk5Y	Earth Angel	The Penguins	Out with My Better Half, Vol. 2	Various Artists	INDIFFERENT		2019.0	Album	
tqzhwrOTySM	Drop	The Pharcyde	Labcabincalifornia	The Pharcyde	INDIFFERENT		1995.0	Album	336.0
3-sjUwpNogA	My Prayer	The Platters	Twin Peaks (Music From the Limited Event Series)	Angelo Badalamenti	INDIFFERENT				
5MrpZ-3enX0	Every Little Thing She Does Is Magic	The Police	Ghost in the Machine	The Police	INDIFFERENT				
S1tYYCq2THg	Secret Journey	The Police	Ghost in the Machine	The Police	INDIFFERENT				
r6STyBpS7e0	Synchronicity II	The Police	Synchronicity	The Police	INDIFFERENT				
9BccBuQlNJE	Lump	The Presidents Of The United States Of America	The Presidents of The United States of America: Ten Year Super Bonus Special Anniversary Edition	The Presidents Of The United States Of America	INDIFFERENT		1995.0	Album	135.0
JB4NkCalAnk	Peaches	The Presidents of the United States of America	The Presidents of The United States of America: Ten Year Super Bonus Special Anniversary Edition	The Presidents of the United States of America	INDIFFERENT	4.4096165	1995.0	Album	
-MUSPn7depg	Trust	The Pretty Things	S.F. Sorrow	The Pretty Things	INDIFFERENT		1968.0	Album	
y4PZ9me28VM	Bracelets Of Fingers	The Pretty Things	S.F. Sorrow	The Pretty Things	INDIFFERENT		1968.0	Album	
oUv0NbjbGzQ	I'm Gonna Be (500 Miles)	The Proclaimers	Sunshine on Leith	The Proclaimers	INDIFFERENT		1988.0	Album	
1F9_ovGJtrs	Never Follow Suit	The Radio Dept.	Passive Aggressive	The Radio Dept.	INDIFFERENT		2011.0	Album	250.0
-GKGTynFTV8	A Beautiful Morning (Single Version)	The Rascals	Time Peace (The Rascals' Greatest Hits)	The Rascals	INDIFFERENT		1968.0	Album	
bzog1kls3T4	Silhouettes	The Rays	Silhouettes	The Rays	INDIFFERENT		2006.0	Single	
1vNEsliGv0Y	Starry Eyes	The Records	Smashes, Crashes And Near Misses	The Records	INDIFFERENT	4.4011092	1988.0	Album	
ApbuW3436mo	Barbara Ann	The Regents	Doo Wop Classics Vol. 2	Various Artists	INDIFFERENT		2003.0	Album	136.0
jOcCrvzqVnk	It's All Over Now (Mono Version)	The Rolling Stones	12 X 5	The Rolling Stones	INDIFFERENT	4.5347505	1964.0	Album	
Vln9V7dDrIY	Shine A Light	The Rolling Stones	Exile On Main St.	The Rolling Stones	DISLIKE	4.6266665	1972.0	Album	
7VKp58eHWdU	You Got The Silver	The Rolling Stones	Let It Bleed	The Rolling Stones	INDIFFERENT	4.5460925	1969.0	Album	
jmq-jy-UxWc	Live With Me	The Rolling Stones	Let It Bleed	The Rolling Stones	DISLIKE	4.4126396	1969.0	Album	
4Zbnvh6I4k4	Monkey Man	The Rolling Stones	Let It Bleed	The Rolling Stones	DISLIKE	4.5767422	1969.0	Album	
5ONeLM0siMk	Jumpin' Jack Flash (Mono Version)	The Rolling Stones	Singles Collection (The London Years)	The Rolling Stones	INDIFFERENT	4.5667601	1989.0	Album	
hnHBDC-Uozo	Shattered	The Rolling Stones	Some Girls	The Rolling Stones	INDIFFERENT				
Ta_q_X8WyHk	Baby	The Roots	Game Theory	The Roots	INDIFFERENT	4.1698112	2006.0	Album	
tif0tMCN8aM	Baby	The Roots	Game Theory	The Roots	INDIFFERENT	4.9101124	2006.0	Album	
p8ijKP3KgPs	Now Or Never (feat. Phonte & Dice Raw)	The Roots	How I Got Over	The Roots	INDIFFERENT		2010.0	Album	
jkfojbL_yTk	Needles and Pins	The Searchers	It's The Searchers	The Searchers	INDIFFERENT		2016.0	Album	
aulIeKOGIow	Love Potion No. 9	The Searchers	Needles & Pins						
rEiDUn1hu0k	Pushin' Too Hard	The Seeds	The Seeds (Deluxe Reissue)	The Seeds	INDIFFERENT		2012.0	Album	162.0
10ie6NgmzrY	Apache	The Shadows	Greatest Hits – and More!	The Shadows	INDIFFERENT		2014.0	Album	178.0
gaqVvyERNu4	Tesla	The Simps	Tesla	The Simps	INDIFFERENT		2022.0	Single	237.0
MV8RQtHlBAY	Johnny Too Bad	The Slickers	Essential Reggae Kings	Various Artists	INDIFFERENT		2015.0	Album	200.0
DYoHz8ikYaE	Instant Hit	The Slits	Cut (Deluxe Edition)	The Slits	INDIFFERENT		2009.0	Album	
n_yZ_xrWZSk	I Heard It Through The Grapevine	The Slits	In The Beginning	The Slits	INDIFFERENT		2009.0	Album	
k9r2oYAVGR0	How Soon Is Now?	The Smiths	The Wedding Singer (Music From The Motion Picture)	Various Artists	DISLIKE		1998.0	Album	
f5_3X9nxsk8	Joy Of A Toy	The Soft Machine	The Soft Machine	Soft Machine	INDIFFERENT	4.4268656	1968.0	Album	
xFQoZ0S3iIc	Psycho	The Sonics	Here Are The Sonics	The Sonics	INDIFFERENT	4.6033058	1965.0	Album	
3RLlnbPMLs4	Rat Race	The Specials	The Best of 2 Tone	Various Artists	INDIFFERENT		2014.0	Album	
W_ykpby0yag	Gimme Some Lovin'	The Spencer Davis Group	The Best Of The Spencer Davis Group	The Spencer Davis Group	INDIFFERENT	4.6995926	1998.0	Album	
fqbQYfrCmiM	I'll Take You There	The Staple Singers	American Gangster: Original Motion Picture Soundtrack	Various Artists	INDIFFERENT	4.596899	2007.0	Album	
OtjhELZU4pM	Stop! In The Name Of Love (Single Version)	The Supremes	20th Century Masters: The Millennium Collection: Best Of Diana Ross & The Supremes	The Supremes	INDIFFERENT		1999.0	Album	
edDBXaWN5Ns	Back In My Arms Again	The Supremes	More Hits By The Supremes	The Supremes	INDIFFERENT		2004.0	Album	
83bcSWKCMPs	Back In My Arms Again	The Supremes	More Hits By The Supremes - Expanded Edition	The Supremes	INDIFFERENT	4.5574965	1965.0	Album	
ukufnwluXHc	You Can't Hurry Love	The Supremes	Supremes A Go Go	The Supremes	INDIFFERENT	4.669384	1966.0	Album	
oyW7QmWTUbA	An Ocean	The Tallest Man On Earth	An Ocean	The Tallest Man On Earth	INDIFFERENT		2018.0	Single	
YpDpQmYI2Uw	Just My Imagination (Running Away With Me)	The Temptations	25th Anniversary (Vol. 1)	The Temptations	INDIFFERENT		1986.0	Album	
sJiWcJrgMUU	The Way You Do The Things You Do	The Temptations	Meet The Temptations	The Temptations	INDIFFERENT	4.760705	2016.0	Album	
vT4l-rgjtPM	I Can't Get Next To You	The Temptations	Psychedelic Soul	The Temptations	INDIFFERENT	4.5675673	2003.0	Album	
DJZGlxVQf-4	King of the Surf	The Trashmen	Tube City! Best of The Trashmen	The Trashmen	INDIFFERENT	4.4626865	1992.0	Album	
xveBMg8nGq8	You Baby	The Turtles	You Baby	The Turtles	INDIFFERENT				
pY-d8BjadbY	Some Kinda Love	The Velvet Underground	The Velvet Underground (45th Anniversary / Deluxe Edition)	The Velvet Underground	INDIFFERENT		1969.0	Album	243.0
f4lao69z6qI	Run Run Run	The Velvet Underground & Nico	The Velvet Underground & Nico [Deluxe Edition]	The Velvet Underground & Nico	INDIFFERENT	4.308176	1967.0	Album	
Ty5_gIb0Y74	I'll Be Your Mirror	The Velvet Underground & Nico	The Velvet Underground & Nico [Deluxe Edition]	The Velvet Underground & Nico	INDIFFERENT	4.3427763	1967.0	Album	
lB3AcmyYGZQ	Diamond Head	The Ventures	Walk, Don't Run Vol. 2	The Ventures	INDIFFERENT		1964.0	Album	
qbhKKRSdFas	Put It On	The Wailers	Burnin' (Deluxe Edition)	Bob Marley & The Wailers	INDIFFERENT		1973.0	Album	
tvBfolZUn9o	I Shot The Sheriff	The Wailers	Burnin' (Deluxe Edition)	Bob Marley & The Wailers	INDIFFERENT		1973.0	Album	
JBNhaFfNlas	Rastaman Chant	The Wailers	Burnin' (Deluxe Edition)	Bob Marley & The Wailers	INDIFFERENT		1973.0	Album	
-hjRj8R1S_Y	One Foundation	The Wailers	Burnin' (Deluxe Edition)						222.0
-iIHuN9auHQ	Get Up, Stand Up	The Wailers	Feriado Relax	Various Artists	INDIFFERENT		2021.0	Album	199.0
HeQfkL25naU	Get Up, Stand Up	The Wailers	Gold	Bob Marley & The Wailers	INDIFFERENT		2005.0	Album	199.0
h81D8QCaZe0	Put It On	The Wailers	Island Tunes For Kids	Various Artists	INDIFFERENT		2023.0	Album	239.0
pjLq7EWNwZU	Put It On	The Wailers	Kids Reggae	Various Artists	INDIFFERENT		2021.0	Album	239.0
GmqZQihGLuM	I Shot The Sheriff	The Wailers	Legend (Deluxe Edition)	Bob Marley & The Wailers	INDIFFERENT		1984.0	Album	281.0
1KI6Tk6ngiU	Put It On	The Wailers	Reggae for Kids	Various Artists	INDIFFERENT		2021.0	Album	239.0
Q5IOySi5U3A	Brothers	The War On Drugs	Future Weather	The War On Drugs	INDIFFERENT	4.6616917	2010.0	EP	
J7p4bzqLvCw	Blinding Lights	The Weeknd	Blinding Lights	The Weeknd	INDIFFERENT		2019.0	Single	
sfvFAqzIGh8	All I Know (feat. Future)	The Weeknd	Starboy	The Weeknd	INDIFFERENT		2016.0	Album	322.0
Jt5nPuMgKA8	Six Feet Under	The Weeknd	Starboy	The Weeknd	INDIFFERENT		2016.0	Album	238.0
VcNFJE6k2_Q	Take My Breath	The Weeknd	Take My Breath	The Weeknd	INDIFFERENT		2021.0	Single	
WUI9peALDTs	High For This	The Weeknd	Trilogy	The Weeknd	INDIFFERENT		2012.0	Album	247.0
2dME9lfh6xU	And the Beat Goes On	The Whispers	The Whispers: Greatest Hits	The Whispers	INDIFFERENT		1990.0	Album	
WkTOp0m6Uis	You're Pretty Good Looking (for a Girl)	The White Stripes	De Stijl	The White Stripes	INDIFFERENT	4.1038251	2000.0	Album	
hgSG6qvxTcE	Death Letter	The White Stripes	De Stijl	The White Stripes	INDIFFERENT	4.6103897	2000.0	Album	
GdA_zWvIR_M	I'm Bound to Pack It Up	The White Stripes	De Stijl	The White Stripes	INDIFFERENT	4.2871289	2000.0	Album	
Vfph9w6J-Oo	Sister, Do You Know My Name?	The White Stripes	De Stijl	The White Stripes	INDIFFERENT	4.52	2000.0	Album	
PZWneKz92g4	Hello Operator	The White Stripes	De Stijl	The White Stripes	INDIFFERENT	4.441206	2000.0	Album	
GmMVyo7vQ7Q	Apple Blossom	The White Stripes	De Stijl	The White Stripes	INDIFFERENT	4.5075378	2000.0	Album	
l6UfJsd2rXc	Jumble, Jumble	The White Stripes	De Stijl	The White Stripes	INDIFFERENT		2000.0	Album	114.0
39NqfWklaAQ	Hello Operator	The White Stripes	De Stijl	The White Stripes	INDIFFERENT		2000.0	Album	157.0
1CK7v9VUBvs	Fell in Love with a Girl	The White Stripes	Fell in Love with a Girl	The White Stripes	INDIFFERENT	4.9027953	2002.0	Single	
489jkO-Ng2k	We're Going to Be Friends	The White Stripes	Greatest Hits	The White Stripes	INDIFFERENT	5.0	2020.0	Album	
IvVVrJEio44	Hello Operator	The White Stripes	Hello Operator	The White Stripes	INDIFFERENT	4.9506173	2000.0	Single	
4UjK_mHnYa4	Sugar Never Tasted So Good	The White Stripes	Jack White Acoustic Recordings 1998 - 2016	Jack White	INDIFFERENT	4.6670933	2016.0	Album	
v7Kz-qoV168	We're Going To Be Friends	The White Stripes	Jack White Acoustic Recordings 1998 - 2016	Jack White	INDIFFERENT	4.8520041	2016.0	Album	
6YgOXHA6Gic	The Union Forever	The White Stripes	White Blood Cells	The White Stripes	INDIFFERENT	4.2181816	2001.0	Album	
SCYIQYMvVW8	Offend In Every Way	The White Stripes	White Blood Cells	The White Stripes	INDIFFERENT		2001.0	Album	
Q2kVgBegKL4	Fell in Love With a Girl	The White Stripes	White Blood Cells	The White Stripes	INDIFFERENT	4.2138577	2001.0	Album	
2r01mq-loCE	This Protector	The White Stripes	White Blood Cells	The White Stripes	INDIFFERENT	3.1960785	2001.0	Album	
PYyIxFGI8LI	Who Are You (Edit)	The Who	The Who Hits 50	The Who	INDIFFERENT	4.3683496	2014.0	Album	
2t3aJ6lQqLI	Pinball Wizard	The Who	Then And Now	The Who	INDIFFERENT	4.3011827	2004.0	Album	
G2z46qcHecc	Christmas	The Who	Tommy	The Who	DISLIKE	4.1254482	1969.0	Album	
L0xojtN9UXw	The Song Is Over	The Who	Who’s Next	The Who	INDIFFERENT				
9XOXGn23OAE	Getting in Tune	The Who	Who’s Next	The Who	INDIFFERENT				
EAB3fyCIHpc	Get Together	The Youngbloods	This Is The Youngbloods	The Youngbloods	INDIFFERENT		1972.0	Album	
F3YdfCm5Yzo	Going Out Of My Head	The Zombies	The Original Studio Recordings, Vol. 3	The Zombies	INDIFFERENT		2007.0	Album	
9AjFa3TULP4	Angels	The xx	Coexist (Deluxe Edition)	The xx	INDIFFERENT		2022.0	Album	172.0
OP2hjWMCPOg	Sunset (Jamie xx Edit)	The xx	Sunset / Reconsider (Jamie xx Edits)	The xx	INDIFFERENT				
aGDwqLKLS2c	Reconsider (Jamie xx Edit)	The xx	Sunset / Reconsider (Jamie xx Edits)	The xx	INDIFFERENT				
U-N4w9LVGpw	Ruby, My Dear	Thelonious Monk	Genius Of Modern Music: Vol. 1	Thelonious Monk	INDIFFERENT	4.7750001	1947.0	Album	
b6uqPDoe5kU	Pannonica	Thelonious Monk	Thelonious Alone In San Francisco	Thelonious Monk	INDIFFERENT	5.0	1959.0	Album	
O7RzAGMmk9k	Ruby, My Dear	Thelonious Monk	Thelonious Alone In San Francisco	Thelonious Monk	INDIFFERENT	4.2857141	1959.0	Album	
rmHn6xcOvhY	Fragments	Thievery Corporation	Culture Of Fear	Thievery Corporation	INDIFFERENT		2011.0	Album	
tcpRhxtpQ6U	Until the Morning	Thievery Corporation	The Richest Man in Babylon	Thievery Corporation	INDIFFERENT				
xLWhgLraMts	Jailbreak	Thin Lizzy	The Boys Are Back In Town / Jailbreak	Thin Lizzy	INDIFFERENT		1976.0	Single	
DGSfAuxtkGA	The Boys Are Back In Town	Thin Lizzy	The Boys Are Back In Town / Jailbreak	Thin Lizzy	INDIFFERENT		1976.0	Single	
3c3P86kALbk	Hold Me Now	Thompson Twins	Into the Gap	Thompson Twins	INDIFFERENT		1997.0	Album	287.0
L-eMVayjqS4	Never Been To Spain (Live)	Three Dog Night	Greatest Hits Live						
7f7_g08O4KQ	Them Changes	Thundercat	Brainfeeder X	Various Artists	INDIFFERENT	4.9032259	2018.0	Album	
fypk_b1b7gs	For Love I Come	Thundercat	LateNightTales: BADBADNOTGOOD	Admas	INDIFFERENT				
MVr-ND6wPkY	Little Bitty Pretty One	Thurston Harris	The Popular Days of Pop, Vol. 1	Various Artists	INDIFFERENT		2017.0	Album	
HrspNy02f84	Tony's Song	Tijuana Panthers	Semi-Sweet						
xAn-oktgKSQ	Que Beleza	Tim Maia	World Psychedelic Classics 4: Nobody Can Live Forever: The Existential Soul of Tim Maia	Tim Maia	INDIFFERENT		2012.0	Album	209.0
KTrjdhk23AU	Run from Me	Timber Timbre	Hot Dreams						
5HzzcR8yUjM	Bring Me Simple Men	Timber Timbre	Hot Dreams						
1zAB-qP4Lgo	Curtains!?	Timber Timbre	Hot Dreams						
AIvyqbGj4ko	The New Tomorrow	Timber Timbre	Hot Dreams						
UMJRa5k9h8k	The Three Sisters	Timber Timbre	Hot Dreams						
JsfpwCbCgjY	This Low Commotion	Timber Timbre	Hot Dreams						
qsfeg7k34c0	What's Love Got to Do with It	Tina Turner	What's Love Got to Do with It?	Tina Turner	INDIFFERENT		1993.0	Album	
w3V-M6cakRc	Glyph	Toby Driver	They Are the Shield	Toby Driver	INDIFFERENT		2018.0	Album	523.0
llMKEm8R0lc	Movie	Tom Misch	Geography	Tom Misch	INDIFFERENT		2018.0	Album	
__IB4ge7wxk	Genius of Love	Tom Tom Club	Genius of Live	Tom Tom Club	INDIFFERENT		2010.0	Album	
dF48eQLF9Ec	Top of the Hill	Tom Waits	Real Gone						
aaficOS-dyQ	Lordy Hoody	Tommy Blake	Flatfoot Sam / Lordy Hoody	Tommy Blake	INDIFFERENT		1957.0	Single	
